"","x"
"258",14845.3196352552
"259",154362.85326631
"260",94641.5850956368
"261",40057.2488709935
"262",-228617.853803441
"263",-181242.595402143
"264",349033.668743655
"265",3729.8501458245
"266",173462.939854808
"267",263867.887619972
"268",-498649.479843903
"269",-147332.144945319
"270",91495.7765481946
"271",-326811.525050205
"272",-45600.0977467788
"273",-142305.96762844
"274",9019.32800592491
"275",-388515.091331207
"276",131316.358124114
"277",359923.524140002
"278",-84750.6334753962
"279",-15152.10378308
"280",-278857.022828171
"281",-36937.3055823945
"282",282161.933169675
"283",-311853.576649516
"284",-189951.127777385
"285",254259.310652777
"286",738.293382734839
"287",-94476.9345171054
"288",-164741.952434715
"289",154623.08652169
"290",163486.088383314
"291",-49310.1605443275
"292",-471593.999740871
"293",397497.788178889
"294",68457.8693676979
"295",-193369.561061893
"296",-273085.024066171
"297",250363.693583217
"298",103569.588562941
"299",-177312.491702373
"300",149549.906307311
"301",-224353.644269758
"302",199376.021612663
"303",-318277.01156148
"304",147700.584887817
"305",117337.562358743
"306",-383445.351372272
"307",143396.492995201
"308",-356070.555971816
"309",435466.291223027
"310",-155717.9839949
"311",-61741.5505583853
"312",-76606.0579786043
"313",182254.421560414
"314",-127304.669153058
"315",-156641.374359484
"316",367827.011259685
"317",138829.277651571
"318",-134527.078436147
"319",-131692.211860589
"320",106520.538061408
"321",-77687.1438039867
"322",-200305.640839158
"323",336934.612757875
"324",229520.578775638
"325",24230.4746161614
"326",253001.730249549
"327",-400811.327496026
"328",513574.34041377
"329",-346631.174078138
"330",190275.730468878
"331",-241288.240019952
"332",225236.994909675
"333",452140.24902113
"334",-527301.278263897
"335",-135025.511614718
"336",667671.396580016
"337",70700.9600596269
"338",222687.013366506
"339",-159822.154974113
"340",10302.2019976638
"341",-523765.870591988
"342",30326.1707422603
"343",-330376.924511508
"344",12511.6739027998
"345",-197667.018682775
"346",149164.319805508
"347",-89175.2472907884
"348",-190700.78134725
"349",33376.9769689832
"350",301436.539089666
"351",-289570.479326653
"352",43548.3724445781
"353",49292.009240731
"354",26574.7220495954
"355",129408.152241871
"356",71131.6190587178
"357",162993.126982356
"358",25362.7355610816
"359",70614.0160773798
"360",214180.296014861
"361",355129.986903509
"362",197130.982933626
"363",353065.115411486
"364",533108.081756776
"365",438627.88643995
"366",-103403.465469285
"367",48308.9089972708
"368",-288996.905070639
"369",-915748.86929952
"370",-461919.123840733
"371",16333.0339898476
"372",-10697.0299629404
"373",778107.277491981
"374",665255.557804742
"375",174146.351312764
"376",-130139.403097423
"377",-98204.2188028685
"378",-42730.0394211311
"379",292606.566665887
"380",131147.127219479
"381",-373259.818193193
"382",-116283.75807473
"383",22405.7340119686
"384",-279754.013209047
"385",-23959.518998164
"386",-56156.4942425666
"387",-45410.848738883
"388",-125903.50609559
"389",69762.4023754564
"390",883.765550350163
"391",-217238.400743129
"392",124079.943168765
"393",-200706.730269201
"394",110237.436614718
"395",-71433.7173475609
"396",-130645.329921756
"397",295066.155397625
"398",-134748.110725397
"399",-279787.805338316
"400",-231714.986743792
"401",191844.329838282
"402",-80655.0994301837
"403",-61805.2026722972
"404",107228.916861716
"405",-55643.8382076625
"406",202908.404153891
"407",-234325.089253145
