"","x"
"366",-2364218.41097619
"367",1314744.03620495
"368",-6996900.57723475
"369",-20194017.2901129
"370",-9688027.18096799
"371",-488211.665312367
"372",-350631.680320431
"373",17703667.0847705
"374",16212933.5482576
"375",3392811.73699181
"376",-3440950.4060461
"377",-2417396.6820866
"378",-1068392.67877951
"379",7084534.54342105
"380",3634005.62483776
"381",-8753416.78497389
"382",-2896908.36426102
"383",75606.8001152253
"384",-6511409.95366976
"385",-631923.866758873
"386",-1186842.6287619
"387",-845079.700458241
"388",-2782962.88202264
"389",1396790.51107346
"390",-328457.461184859
"391",-4946674.76590339
"392",2796364.96207169
"393",-4389325.65780505
"394",2698841.47543518
"395",-1513211.90774257
"396",-3029486.99612648
"397",6410841.84124317
"398",-3160025.92311767
"399",-6158414.26226393
"400",-4960258.53407906
"401",4280612.07754829
"402",-1734450.20436149
"403",-1480976.01137261
"404",2008351.36868343
"405",-1285524.0658175
"406",4528269.43957192
"407",-5121707.68231511
"408",-924023.838926581
"409",353935.368037579
"410",-4489157.48356979
"411",2370981.30911922
"412",-845815.182310689
"413",-3631168.09060908
"414",-3855854.82639802
"415",7127596.27256635
"416",-2906122.14021736
"417",-414470.501752267
"418",-5576010.23192153
"419",3995173.43656044
"420",-222053.987497477
"421",-96732.3003537349
"422",144071.654377501
"423",1767322.2597111
"424",-34168.926449043
"425",3168854.32103387
"426",2790717.65842222
"427",1388062.84153198
"428",-1843520.05367618
"429",182078.039862392
"430",1501462.70868554
"431",-1812909.82378629
"432",2477889.36622128
"433",-1610424.82154924
"434",9193135.9101574
"435",-1100876.51640728
"436",-5931749.61481562
"437",-12483269.9399443
"438",5117571.2147231
"439",3585878.00981148
"440",720288.483852333
"441",2088195.68082522
"442",2240898.44077467
"443",3878295.28217999
"444",3713059.59938854
"445",176639.928891917
"446",5444753.16843568
"447",-2376970.4841134
"448",6288230.51258764
"449",-4824244.39019078
"450",3666306.72587023
"451",-3551559.91467849
"452",2659554.29587627
"453",-133126.437969627
"454",-44710.5546805798
"455",3095223.6095235
"456",-3319036.78351189
"457",-1487551.35173124
"458",2185257.88356234
"459",-1785022.60463511
"460",3001249.24410281
"461",446157.609939633
"462",-782525.521980954
"463",915411.099708831
"464",-1983431.66593077
"465",-1818144.44743197
"466",-5397041.79205381
"467",-23574121.9309823
"468",9272058.81828936
"469",1671789.21341485
"470",938959.778042001
"471",-683808.088571222
"472",-1292312.29835806
"473",-2312804.86809953
"474",2012803.24269186
"475",-1846513.3595499
"476",1780616.17829912
"477",-2929170.39410832
"478",-1350306.45415046
"479",-1843947.29026082
"480",-2128499.49115358
"481",2136979.97854903
"482",-1736445.82609744
"483",471333.032741676
"484",-567895.963338203
"485",-3029061.57894415
"486",1570901.84548286
"487",1518825.40491074
"488",369957.571667791
"489",242473.72263444
