"","x"
"384",1128.62998528827
"385",-2675.80968055772
"386",-2713.36699244689
"387",2305.77280192038
"388",1003.76183492768
"389",-1624.60221116696
"390",1166.5123315394
"391",-1958.69763655523
"392",1511.12049596876
"393",-2531.51537126274
"394",827.708223031841
"395",1350.0359918174
"396",-3689.98576194522
"397",929.933624210578
"398",-3601.07626515247
"399",3859.36660565626
"400",-544.933309901106
"401",4064.8562889751
"402",-4424.52754825933
"403",2055.48327414066
"404",3581.3376510463
"405",-5701.67930821058
"406",3293.10132628977
"407",1569.43031294206
"408",2019.35896035328
"409",-4695.07590196414
"410",1338.51777694635
"411",-1333.68790703225
"412",-2849.83219122475
"413",3137.84447137032
"414",2568.57203924693
"415",-410.713177409118
"416",2577.19911868767
"417",-3114.65799169658
"418",4023.95658426417
"419",-1954.15437429141
"420",923.59573393579
"421",-1337.54206469622
"422",1259.35481893519
"423",4635.3922359707
"424",-4253.82921659536
"425",-2335.82200577937
"426",6873.31489086492
"427",1056.36676778224
"428",1630.92758902325
"429",-1036.83957086375
"430",240.729062602692
"431",-4131.80831919299
"432",-321.244160349862
"433",-2584.30379739215
"434",-593.536365144941
"435",-1529.40395309271
"436",585.626479594746
"437",-736.905474539805
"438",-1891.73351220558
"439",-81.5860160178099
"440",3205.52251264969
"441",-3003.02413221971
"442",210.761596466994
"443",489.826308616424
"444",108.153712128615
"445",1696.86205490643
"446",595.347602532402
"447",1764.48724744226
"448",421.98584956838
"449",852.463253915511
"450",1750.59348152474
"451",3503.64730050667
"452",2200.0576223789
"453",2872.32369842191
"454",4815.86964804441
"455",3832.09709026456
"456",-140.537075658914
"457",356.699040811585
"458",-1228.82672110329
"459",-7546.21197395015
"460",-4777.69525284412
"461",816.967417747491
"462",-293.623601501098
"463",5692.56546470712
"464",4970.92824622696
"465",1839.07204021655
"466",-392.701873954849
"467",-442.846808773713
"468",216.204906207554
"469",2312.4484161419
"470",1159.3893632497
"471",-3021.28863786554
"472",-759.261806271133
"473",687.122201082015
"474",-2291.02252687558
"475",-314.425978740412
"476",-369.01103354428
"477",-630.938679790981
"478",-1423.09399264631
"479",568.817564533064
"480",237.405249428903
"481",-2004.15405648301
"482",916.94815028023
"483",-1499.41963547269
"484",433.0179882414
"485",-697.028602017127
"486",-1178.67044926233
"487",2442.90294206564
"488",-882.910404193723
"489",-2568.34405376516
"490",-2067.79999595518
"491",1494.62493155135
"492",-872.63942103068
"493",-767.53258971755
"494",1109.31598727925
"495",-510.729244116924
"496",1585.29812864104
"497",-1723.83016895641
"498",-750.996669107545
"499",-19.4073527295747
"500",-1736.03775650261
"501",1056.89204240607
"502",-212.853087658312
"503",-1593.564339844
"504",-1820.3001078112
"505",2646.96057584437
"506",-1138.07072643863
"507",-492.984699793117
"508",-1699.55885453436
"509",1252.70838953167
"510",318.168376503395
"511",-327.406932806911
"512",52.8674117016159
"513",369.195892751437
"514",196.768578857491
