Tanggal;ID Prasarana;Prasarana;Penumpang Berangkat;Penumpang Berangkat Domestik;Penumpang Berangkat Internasional;Penumpang Tiba;Penumpang Tiba Domestik;Penumpang Tiba Internasional;Pesawat Tiba Domestik;Pesawat Tiba Internasional;Pesawat Berangkat Domestik;Pesawat Berangkat Internasional
13/01/2023;TKG;Radin Inten II;1011;1011;0;955;955;0;9;0;9;0
13/01/2023;TNJ;Bandara Raja Haji Fisabilillah ( Kijang );246;246;0;232;232;0;2;0;2;0
13/01/2023;TTE;Sultan Babullah;932;932;0;1026;1026;0;17;0;17;0
13/01/2023;UPG;Sultan Hasanuddin;14037;13968;69;12939;12501;438;117;3;119;2
13/01/2023;YIA;New Yogyakarta International Airport;4726;4413;313;4779;4516;263;36;2;38;2
14/01/2023;AAP;APT Pranoto;1030;1030;0;1005;1005;0;11;0;11;0
14/01/2023;AMQ;Pattimura;879;879;0;922;922;0;13;0;14;0
14/01/2023;BDJ;Syamsudin Noor;3387;3387;0;3556;3556;0;34;0;34;0
14/01/2023;BIK;Frans Kaisiepo;364;364;0;372;372;0;5;0;5;0
14/01/2023;BKS;Fatmawati Soekarno/Padang Kemiling;778;778;0;823;823;0;7;0;8;0
14/01/2023;BPN;Sepinggan;6148;6146;2;6592;6592;0;63;1;60;2
14/01/2023;BTH;Hang Nadim;5220;5183;37;5172;5131;41;43;1;43;1
14/01/2023;BWX;Banyuwangi;301;301;0;207;207;0;3;0;3;0
14/01/2023;CGK;Soekarno-Hatta;60637;45045;15592;59332;45162;14170;356;82;357;91
14/01/2023;DJB;Sultan Thaha Syaifuddin;1112;1112;0;1236;1236;0;10;0;11;0
14/01/2023;DJJ;Sentani;2776;2776;0;2971;2971;0;68;0;63;0
14/01/2023;DPS;Ngurah Rai;23454;10826;12628;22005;10151;11854;96;76;96;76
14/01/2023;DTB;Sisingamangaraja XII;680;680;0;569;569;0;4;0;4;0
14/01/2023;GTO;Djalaluddin;324;324;0;433;433;0;6;0;6;0
14/01/2023;JOG;Adi Sucipto;276;276;0;194;194;0;5;0;5;0
14/01/2023;KDI;Haluoleo;1246;1246;0;1202;1202;0;10;0;9;0
14/01/2023;KNO;Kuala Namu;10903;8528;2375;9761;7342;2419;68;17;69;18
14/01/2023;KOE;El tari;1587;1587;0;1128;1128;0;20;0;21;0
14/01/2023;LBJ;Komodo;521;521;0;705;705;0;10;0;10;0
14/01/2023;LOP;Internasional Lombok;2858;2684;174;2700;2544;156;27;1;28;1
14/01/2023;MDC;Sam Ratulangi;2060;1890;170;2024;1863;161;19;2;18;2
14/01/2023;MKQ;Mopah;451;451;0;411;411;0;11;0;12;0
14/01/2023;MKW;Rendani;885;885;0;924;924;0;11;0;12;0
14/01/2023;MLG;Abdul Rachman Saleh;616;616;0;603;603;0;5;0;5;0
14/01/2023;PDG;Internasional Minangkabau;2690;2422;268;2638;2398;240;20;2;19;2
14/01/2023;PGK;Depati Amir;1256;1256;0;1678;1678;0;12;0;12;0
14/01/2023;PKN;Iskandar;331;331;0;261;261;0;4;0;5;0
14/01/2023;PKU;Sultan Syarif Kasim II;3006;2739;267;3348;3020;328;28;3;28;3
14/01/2023;PLM;Sultan Mahmud Badaruddin II;2842;2842;0;3034;3034;0;25;0;24;0
14/01/2023;PLW;Mutiara Sis Al Jufri;705;705;0;752;752;0;9;0;9;0
14/01/2023;PNK;Supadio;2798;2798;0;3971;3971;0;30;0;31;0
14/01/2023;SOC;Adi Sumarmo;1497;1497;0;1359;1359;0;10;0;10;0
14/01/2023;SOQ;Domine Eduard Osok;2208;2208;0;2401;2401;0;24;0;24;0
14/01/2023;SRG;Ahmad Yani;2416;2416;0;2530;2530;0;22;1;22;1
14/01/2023;SUB;Juanda;18009;14450;3559;16742;14591;2151;106;14;106;19
14/01/2023;TJQ;H. A. S. Hanandjoeddin;519;519;0;674;674;0;7;0;7;0
14/01/2023;TTE;Sultan Babullah;846;846;0;843;843;0;12;0;12;0
14/01/2023;UPG;Sultan Hasanuddin;14520;13873;647;12941;12680;261;114;2;115;3
14/01/2023;YIA;New Yogyakarta International Airport;5794;5517;277;4671;4378;293;40;2;39;2
15/01/2023;AAP;APT Pranoto;798;798;0;992;992;0;8;0;8;0
15/01/2023;AMQ;Pattimura;999;999;0;1063;1063;0;14;0;14;0
15/01/2023;BDJ;Syamsudin Noor;3731;3731;0;4019;4019;0;33;0;32;0
15/01/2023;BDO;Husein Sastranegara;908;908;0;943;943;0;6;0;6;0
15/01/2023;BIK;Frans Kaisiepo;365;365;0;242;242;0;14;0;4;0
15/01/2023;BKS;Fatmawati Soekarno/Padang Kemiling;996;996;0;805;805;0;8;0;8;0
15/01/2023;BMU;Sultan Mahmud Salahudiin;178;178;0;206;206;0;3;0;3;0
15/01/2023;BPN;Sepinggan;6292;6292;0;6752;6752;0;62;1;64;1
15/01/2023;BTH;Hang Nadim;5108;5078;30;5306;5244;62;39;2;39;1
15/01/2023;BWX;Banyuwangi;181;181;0;62;62;0;2;0;2;0
15/01/2023;CGK;Soekarno-Hatta;57579;44859;12720;71316;54945;16371;377;93;371;86
15/01/2023;DJB;Sultan Thaha Syaifuddin;1333;1333;0;1350;1350;0;10;0;9;0
15/01/2023;DJJ;Sentani;2137;2137;0;1914;1914;0;44;0;45;0
15/01/2023;DPS;Ngurah Rai;29195;16082;13113;23311;10760;12551;107;80;108;76
15/01/2023;GTO;Djalaluddin;483;483;0;519;519;0;5;0;5;0
15/01/2023;JOG;Adi Sucipto;288;288;0;188;188;0;6;0;6;0
15/01/2023;KDI;Haluoleo;1596;1596;0;1458;1458;0;10;0;11;0
15/01/2023;KNO;Kuala Namu;11975;9383;2592;10345;7621;2724;67;18;69;18
15/01/2023;KOE;El tari;1975;1975;0;1720;1720;0;22;0;20;0
15/01/2023;LBJ;Komodo;922;922;0;730;730;0;14;0;14;0
15/01/2023;LOP;Internasional Lombok;3092;2809;283;2571;2256;315;26;3;26;3
15/01/2023;MDC;Sam Ratulangi;1771;1771;0;1732;1722;10;14;1;15;0
15/01/2023;MKQ;Mopah;365;365;0;365;365;0;4;0;3;0
15/01/2023;MKW;Rendani;871;871;0;870;870;0;7;0;7;0
15/01/2023;MLG;Abdul Rachman Saleh;571;571;0;523;523;0;4;0;4;0
15/01/2023;PDG;Internasional Minangkabau;3096;2865;231;2816;2258;558;19;3;19;2
15/01/2023;PGK;Depati Amir;1705;1705;0;1644;1644;0;14;0;14;0
15/01/2023;PKN;Iskandar;621;621;0;687;687;0;9;0;8;0
15/01/2023;PKU;Sultan Syarif Kasim II;3951;3654;297;3893;3540;353;29;3;29;3
15/01/2023;PKY;Tjilik Riwut;855;855;0;1119;1119;0;7;0;7;0
15/01/2023;PLW;Mutiara Sis Al Jufri;773;773;0;851;851;0;8;0;8;0
15/01/2023;PNK;Supadio;2941;2941;0;3879;3879;0;30;0;28;0
15/01/2023;SOC;Adi Sumarmo;1615;1615;0;1419;1419;0;12;0;12;0
15/01/2023;SOQ;Domine Eduard Osok;2152;2152;0;2265;2265;0;20;0;20;0
15/01/2023;SRG;Ahmad Yani;2823;2823;0;2649;2649;0;24;2;26;0
15/01/2023;SUB;Juanda;19414;16326;3088;18067;15363;2704;115;17;113;18
15/01/2023;TIM;TIMIKA;490;490;0;666;666;0;5;0;5;0
15/01/2023;TJQ;H. A. S. Hanandjoeddin;957;957;0;654;654;0;7;0;7;0
15/01/2023;TNJ;Bandara Raja Haji Fisabilillah ( Kijang );0;0;0;0;0;0;0;0;0;0
15/01/2023;TRK;Juwata;750;750;0;869;869;0;9;0;9;0
15/01/2023;TTE;Sultan Babullah;976;976;0;897;897;0;12;0;12;0
15/01/2023;UPG;Sultan Hasanuddin;15571;15064;507;14131;14000;131;112;3;113;2
